,embedder,dataset,val_AUROC,n_samples,balanced,val_R2,val_Spearman,task_type,category,short_name
0,MolR tag,PAMPA NCATS,0.7203569412231445,2034.0,0.3549655850540806,,,cls,Absorption,PAMPA
0,MolR tag,PAMPA NCATS,0.6983515024185181,2034.0,0.3549655850540806,,,cls,Absorption,PAMPA
0,MolR tag,PAMPA NCATS,0.6978599429130554,2034.0,0.3549655850540806,,,cls,Absorption,PAMPA
0,MolR tag,PAMPA NCATS,0.7013636231422424,2034.0,0.3549655850540806,,,cls,Absorption,PAMPA
0,MolR tag,PAMPA NCATS,0.7030525207519531,2034.0,0.3549655850540806,,,cls,Absorption,PAMPA
0,MolR tag,PAMPA NCATS,0.6917095184326172,2034.0,0.3549655850540806,,,cls,Absorption,PAMPA
0,MolR tag,PAMPA NCATS,0.7065436840057373,2034.0,0.3549655850540806,,,cls,Absorption,PAMPA
0,MolR tag,PAMPA NCATS,0.7031911611557007,2034.0,0.3549655850540806,,,cls,Absorption,PAMPA
0,MolR tag,PAMPA NCATS,0.7072368860244751,2034.0,0.3549655850540806,,,cls,Absorption,PAMPA
0,GraphMVP,HIA Hou,0.8590781092643738,578.0,0.3650519031141869,,,cls,Absorption,HIA
0,GraphMVP,HIA Hou,0.8826531171798706,578.0,0.3650519031141869,,,cls,Absorption,HIA
0,GraphMVP,HIA Hou,0.901829719543457,578.0,0.3650519031141869,,,cls,Absorption,HIA
0,GraphMVP,HIA Hou,0.8967276811599731,578.0,0.3650519031141869,,,cls,Absorption,HIA
0,GraphMVP,HIA Hou,0.8754399418830872,578.0,0.3650519031141869,,,cls,Absorption,HIA
0,GraphMVP,HIA Hou,0.8696340918540955,578.0,0.3650519031141869,,,cls,Absorption,HIA
0,GraphMVP,HIA Hou,0.8847642540931702,578.0,0.3650519031141869,,,cls,Absorption,HIA
0,GraphMVP,HIA Hou,0.8625968098640442,578.0,0.3650519031141869,,,cls,Absorption,HIA
0,GraphMVP,HIA Hou,0.8865236639976501,578.0,0.3650519031141869,,,cls,Absorption,HIA
0,GraphMVP,HIA Hou,0.9002463221549988,578.0,0.3650519031141869,,,cls,Absorption,HIA
0,GraphMVP,HIA Hou,0.9069317579269408,578.0,0.3650519031141869,,,cls,Absorption,HIA
0,GraphMVP,HIA Hou,0.9039409160614014,578.0,0.3650519031141869,,,cls,Absorption,HIA
0,GraphMVP,HIA Hou,0.9000703692436218,578.0,0.3650519031141869,,,cls,Absorption,HIA
0,GraphMVP,HIA Hou,0.871745228767395,578.0,0.3650519031141869,,,cls,Absorption,HIA
0,GraphMVP,HIA Hou,0.8738564848899841,578.0,0.3650519031141869,,,cls,Absorption,HIA
0,GraphMVP,HIA Hou,0.8720971345901489,578.0,0.3650519031141869,,,cls,Absorption,HIA
0,GraphMVP,HIA Hou,0.8775509595870972,578.0,0.3650519031141869,,,cls,Absorption,HIA
0,GraphMVP,HIA Hou,0.8981350660324097,578.0,0.3650519031141869,,,cls,Absorption,HIA
0,GraphMVP,HIA Hou,0.8951443433761597,578.0,0.3650519031141869,,,cls,Absorption,HIA
0,GraphMVP,HIA Hou,0.8898663520812988,578.0,0.3650519031141869,,,cls,Absorption,HIA
0,ChemBertMTR-77M,HIA Hou,0.9122097492218018,578.0,0.3650519031141869,,,cls,Absorption,HIA
0,ChemBertMTR-77M,HIA Hou,0.9028853178024292,578.0,0.3650519031141869,,,cls,Absorption,HIA
0,ChemBertMTR-77M,HIA Hou,0.9020056128501892,578.0,0.3650519031141869,,,cls,Absorption,HIA
0,ChemBertMTR-77M,HIA Hou,0.9144968390464784,578.0,0.3650519031141869,,,cls,Absorption,HIA
0,ChemBertMTR-77M,HIA Hou,0.9243490695953368,578.0,0.3650519031141869,,,cls,Absorption,HIA
0,ChemBertMTR-77M,HIA Hou,0.8969036340713501,578.0,0.3650519031141869,,,cls,Absorption,HIA
0,ChemBertMTR-77M,HIA Hou,0.8870514035224915,578.0,0.3650519031141869,,,cls,Absorption,HIA
0,ChemBertMTR-77M,HIA Hou,0.8821252584457397,578.0,0.3650519031141869,,,cls,Absorption,HIA
0,ChemBertMTR-77M,HIA Hou,0.9039409160614014,578.0,0.3650519031141869,,,cls,Absorption,HIA
0,ChemBertMTR-77M,HIA Hou,0.9282195568084716,578.0,0.3650519031141869,,,cls,Absorption,HIA
0,ChemBertMTR-77M,HIA Hou,0.91766357421875,578.0,0.3650519031141869,,,cls,Absorption,HIA
0,ChemBertMTR-77M,HIA Hou,0.9000704288482666,578.0,0.3650519031141869,,,cls,Absorption,HIA
0,ChemBertMTR-77M,HIA Hou,0.8847643136978149,578.0,0.3650519031141869,,,cls,Absorption,HIA
0,ChemBertMTR-77M,HIA Hou,0.917487621307373,578.0,0.3650519031141869,,,cls,Absorption,HIA
0,ChemBertMTR-77M,HIA Hou,0.8923293352127075,578.0,0.3650519031141869,,,cls,Absorption,HIA
0,ChemBertMTR-77M,HIA Hou,0.913089394569397,578.0,0.3650519031141869,,,cls,Absorption,HIA
0,ChemBertMTR-77M,HIA Hou,0.92417311668396,578.0,0.3650519031141869,,,cls,Absorption,HIA
0,ChemBertMTR-77M,HIA Hou,0.9247009754180908,578.0,0.3650519031141869,,,cls,Absorption,HIA
0,ChemBertMTR-77M,HIA Hou,0.9160802364349364,578.0,0.3650519031141869,,,cls,Absorption,HIA
0,ChemBertMTR-77M,HIA Hou,0.9104503989219666,578.0,0.3650519031141869,,,cls,Absorption,HIA
0,ThreeDInfomax,HIA Hou,0.9037649631500244,578.0,0.3650519031141869,,,cls,Absorption,HIA
0,ThreeDInfomax,HIA Hou,0.9046446084976196,578.0,0.3650519031141869,,,cls,Absorption,HIA
0,ThreeDInfomax,HIA Hou,0.8103448152542114,578.0,0.3650519031141869,,,cls,Absorption,HIA
0,ThreeDInfomax,HIA Hou,0.843420147895813,578.0,0.3650519031141869,,,cls,Absorption,HIA
0,ThreeDInfomax,HIA Hou,0.8346235156059265,578.0,0.3650519031141869,,,cls,Absorption,HIA
0,ThreeDInfomax,HIA Hou,0.9044686555862428,578.0,0.3650519031141869,,,cls,Absorption,HIA
0,ThreeDInfomax,HIA Hou,0.8777269721031189,578.0,0.3650519031141869,,,cls,Absorption,HIA
0,ThreeDInfomax,HIA Hou,0.9097466468811036,578.0,0.3650519031141869,,,cls,Absorption,HIA
0,ThreeDInfomax,HIA Hou,0.906579852104187,578.0,0.3650519031141869,,,cls,Absorption,HIA
0,ThreeDInfomax,HIA Hou,0.8511611819267273,578.0,0.3650519031141869,,,cls,Absorption,HIA
0,ThreeDInfomax,HIA Hou,0.8569669127464294,578.0,0.3650519031141869,,,cls,Absorption,HIA
0,ThreeDInfomax,HIA Hou,0.8668191432952881,578.0,0.3650519031141869,,,cls,Absorption,HIA
0,ThreeDInfomax,HIA Hou,0.8659394979476929,578.0,0.3650519031141869,,,cls,Absorption,HIA
0,ThreeDInfomax,HIA Hou,0.8654116988182068,578.0,0.3650519031141869,,,cls,Absorption,HIA
0,ThreeDInfomax,HIA Hou,0.7289761304855347,578.0,0.3650519031141869,,,cls,Absorption,HIA
0,ThreeDInfomax,HIA Hou,0.9093948006629944,578.0,0.3650519031141869,,,cls,Absorption,HIA
0,ThreeDInfomax,HIA Hou,0.9042927622795104,578.0,0.3650519031141869,,,cls,Absorption,HIA
0,ThreeDInfomax,HIA Hou,0.9150246381759644,578.0,0.3650519031141869,,,cls,Absorption,HIA
0,ThreeDInfomax,HIA Hou,0.8400774002075195,578.0,0.3650519031141869,,,cls,Absorption,HIA
0,ThreeDInfomax,HIA Hou,0.849049985408783,578.0,0.3650519031141869,,,cls,Absorption,HIA
0,MolR tag,HIA Hou,0.8713934421539307,578.0,0.3650519031141869,,,cls,Absorption,HIA
0,MolR tag,HIA Hou,0.8673468828201294,578.0,0.3650519031141869,,,cls,Absorption,HIA
0,MolR tag,HIA Hou,0.8877551555633545,578.0,0.3650519031141869,,,cls,Absorption,HIA
0,MolR tag,HIA Hou,0.8859958052635193,578.0,0.3650519031141869,,,cls,Absorption,HIA
0,MolR tag,HIA Hou,0.8889866471290588,578.0,0.3650519031141869,,,cls,Absorption,HIA
0,MolR tag,HIA Hou,0.8479943871498108,578.0,0.3650519031141869,,,cls,Absorption,HIA
0,MolR tag,HIA Hou,0.8691062927246094,578.0,0.3650519031141869,,,cls,Absorption,HIA
0,MolR tag,HIA Hou,0.8768472671508789,578.0,0.3650519031141869,,,cls,Absorption,HIA
0,MolR tag,HIA Hou,0.8842365145683289,578.0,0.3650519031141869,,,cls,Absorption,HIA
0,MolR tag,HIA Hou,0.8852920532226562,578.0,0.3650519031141869,,,cls,Absorption,HIA
0,MolR tag,HIA Hou,0.8698100447654724,578.0,0.3650519031141869,,,cls,Absorption,HIA
0,MolR tag,HIA Hou,0.8764954805374146,578.0,0.3650519031141869,,,cls,Absorption,HIA
0,MolR tag,HIA Hou,0.8743842244148254,578.0,0.3650519031141869,,,cls,Absorption,HIA
0,MolR tag,HIA Hou,0.8756157159805298,578.0,0.3650519031141869,,,cls,Absorption,HIA
0,MolR tag,HIA Hou,0.8761435747146606,578.0,0.3650519031141869,,,cls,Absorption,HIA
0,MolR tag,HIA Hou,0.8794862031936646,578.0,0.3650519031141869,,,cls,Absorption,HIA
0,MolR tag,HIA Hou,0.8777269721031189,578.0,0.3650519031141869,,,cls,Absorption,HIA
0,MolR tag,HIA Hou,0.8682266473770142,578.0,0.3650519031141869,,,cls,Absorption,HIA
0,MolR tag,HIA Hou,0.8536242246627808,578.0,0.3650519031141869,,,cls,Absorption,HIA
0,MolR tag,HIA Hou,0.8402533531188965,578.0,0.3650519031141869,,,cls,Absorption,HIA
0,GraphMVP,Pgp Broccatelli,0.886023759841919,1218.0,0.0336617405582923,,,cls,Absorption,Pgp
0,GraphMVP,Pgp Broccatelli,0.8603906035423279,1218.0,0.0336617405582923,,,cls,Absorption,Pgp
0,GraphMVP,Pgp Broccatelli,0.8704607486724854,1218.0,0.0336617405582923,,,cls,Absorption,Pgp
0,GraphMVP,Pgp Broccatelli,0.8816837668418884,1218.0,0.0336617405582923,,,cls,Absorption,Pgp
0,GraphMVP,Pgp Broccatelli,0.8785983324050903,1218.0,0.0336617405582923,,,cls,Absorption,Pgp
0,GraphMVP,Pgp Broccatelli,0.8794459104537964,1218.0,0.0336617405582923,,,cls,Absorption,Pgp
0,GraphMVP,Pgp Broccatelli,0.8867357969284058,1218.0,0.0336617405582923,,,cls,Absorption,Pgp
0,GraphMVP,Pgp Broccatelli,0.8754789233207703,1218.0,0.0336617405582923,,,cls,Absorption,Pgp
0,GraphMVP,Pgp Broccatelli,0.8812769651412964,1218.0,0.0336617405582923,,,cls,Absorption,Pgp
0,GraphMVP,Pgp Broccatelli,0.8743430376052856,1218.0,0.0336617405582923,,,cls,Absorption,Pgp
0,GraphMVP,Pgp Broccatelli,0.8830060958862305,1218.0,0.0336617405582923,,,cls,Absorption,Pgp
0,GraphMVP,Pgp Broccatelli,0.8778184056282043,1218.0,0.0336617405582923,,,cls,Absorption,Pgp
0,GraphMVP,Pgp Broccatelli,0.8805648684501648,1218.0,0.0336617405582923,,,cls,Absorption,Pgp
0,GraphMVP,Pgp Broccatelli,0.8843284845352173,1218.0,0.0336617405582923,,,cls,Absorption,Pgp
0,GraphMVP,Pgp Broccatelli,0.8788356781005859,1218.0,0.0336617405582923,,,cls,Absorption,Pgp
0,GraphMVP,Pgp Broccatelli,0.8831756711006165,1218.0,0.0336617405582923,,,cls,Absorption,Pgp
0,GraphMVP,Pgp Broccatelli,0.8725968599319458,1218.0,0.0336617405582923,,,cls,Absorption,Pgp
0,GraphMVP,Pgp Broccatelli,0.8784118294715881,1218.0,0.0336617405582923,,,cls,Absorption,Pgp
0,GraphMVP,Pgp Broccatelli,0.8774454593658447,1218.0,0.0336617405582923,,,cls,Absorption,Pgp
0,GraphMVP,Pgp Broccatelli,0.8814125061035156,1218.0,0.0336617405582923,,,cls,Absorption,Pgp
0,ChemBertMTR-77M,Pgp Broccatelli,0.9442240595817566,1218.0,0.0336617405582923,,,cls,Absorption,Pgp
0,ChemBertMTR-77M,Pgp Broccatelli,0.9420709609985352,1218.0,0.0336617405582923,,,cls,Absorption,Pgp
0,ChemBertMTR-77M,Pgp Broccatelli,0.9452072978019714,1218.0,0.0336617405582923,,,cls,Absorption,Pgp
0,ChemBertMTR-77M,Pgp Broccatelli,0.943851113319397,1218.0,0.0336617405582923,,,cls,Absorption,Pgp
0,ChemBertMTR-77M,Pgp Broccatelli,0.9434781074523926,1218.0,0.0336617405582923,,,cls,Absorption,Pgp
0,ChemBertMTR-77M,Pgp Broccatelli,0.9429525136947632,1218.0,0.0336617405582923,,,cls,Absorption,Pgp
0,ChemBertMTR-77M,Pgp Broccatelli,0.9465466141700744,1218.0,0.0336617405582923,,,cls,Absorption,Pgp
0,ChemBertMTR-77M,Pgp Broccatelli,0.945461630821228,1218.0,0.0336617405582923,,,cls,Absorption,Pgp
0,ChemBertMTR-77M,Pgp Broccatelli,0.944868266582489,1218.0,0.0336617405582923,,,cls,Absorption,Pgp
0,ChemBertMTR-77M,Pgp Broccatelli,0.947835087776184,1218.0,0.0336617405582923,,,cls,Absorption,Pgp
0,ChemBertMTR-77M,Pgp Broccatelli,0.9445970058441162,1218.0,0.0336617405582923,,,cls,Absorption,Pgp
0,ChemBertMTR-77M,Pgp Broccatelli,0.9443427324295044,1218.0,0.0336617405582923,,,cls,Absorption,Pgp
0,ChemBertMTR-77M,Pgp Broccatelli,0.9434442520141602,1218.0,0.0336617405582923,,,cls,Absorption,Pgp
0,ChemBertMTR-77M,Pgp Broccatelli,0.943071186542511,1218.0,0.0336617405582923,,,cls,Absorption,Pgp
0,ChemBertMTR-77M,Pgp Broccatelli,0.9410707354545592,1218.0,0.0336617405582923,,,cls,Absorption,Pgp
0,ChemBertMTR-77M,Pgp Broccatelli,0.9421896934509276,1218.0,0.0336617405582923,,,cls,Absorption,Pgp
0,ChemBertMTR-77M,Pgp Broccatelli,0.9417828321456908,1218.0,0.0336617405582923,,,cls,Absorption,Pgp
0,ChemBertMTR-77M,Pgp Broccatelli,0.938239574432373,1218.0,0.0336617405582923,,,cls,Absorption,Pgp
0,ChemBertMTR-77M,Pgp Broccatelli,0.9434102773666382,1218.0,0.0336617405582923,,,cls,Absorption,Pgp
0,ChemBertMTR-77M,Pgp Broccatelli,0.9463092684745787,1218.0,0.0336617405582923,,,cls,Absorption,Pgp
0,ThreeDInfomax,Pgp Broccatelli,0.9447157382965088,1218.0,0.0336617405582923,,,cls,Absorption,Pgp
0,ThreeDInfomax,Pgp Broccatelli,0.9461736679077148,1218.0,0.0336617405582923,,,cls,Absorption,Pgp
0,ThreeDInfomax,Pgp Broccatelli,0.938086986541748,1218.0,0.0336617405582923,,,cls,Absorption,Pgp
0,ThreeDInfomax,Pgp Broccatelli,0.9409351348876952,1218.0,0.0336617405582923,,,cls,Absorption,Pgp
0,ThreeDInfomax,Pgp Broccatelli,0.93956196308136,1218.0,0.0336617405582923,,,cls,Absorption,Pgp
0,ThreeDInfomax,Pgp Broccatelli,0.9443427324295044,1218.0,0.0336617405582923,,,cls,Absorption,Pgp
0,ThreeDInfomax,Pgp Broccatelli,0.9466992616653442,1218.0,0.0336617405582923,,,cls,Absorption,Pgp
0,ThreeDInfomax,Pgp Broccatelli,0.9436476230621338,1218.0,0.0336617405582923,,,cls,Absorption,Pgp
0,ThreeDInfomax,Pgp Broccatelli,0.9450377821922302,1218.0,0.0336617405582923,,,cls,Absorption,Pgp
0,ThreeDInfomax,Pgp Broccatelli,0.937663197517395,1218.0,0.0336617405582923,,,cls,Absorption,Pgp
0,ThreeDInfomax,Pgp Broccatelli,0.943935751914978,1218.0,0.0336617405582923,,,cls,Absorption,Pgp
0,ThreeDInfomax,Pgp Broccatelli,0.9356966018676758,1218.0,0.0336617405582923,,,cls,Absorption,Pgp
0,ThreeDInfomax,Pgp Broccatelli,0.9445461630821228,1218.0,0.0336617405582923,,,cls,Absorption,Pgp
0,ThreeDInfomax,Pgp Broccatelli,0.937934398651123,1218.0,0.0336617405582923,,,cls,Absorption,Pgp
0,ThreeDInfomax,Pgp Broccatelli,0.9437832832336426,1218.0,0.0336617405582923,,,cls,Absorption,Pgp
0,ThreeDInfomax,Pgp Broccatelli,0.9371376037597656,1218.0,0.0336617405582923,,,cls,Absorption,Pgp
0,ThreeDInfomax,Pgp Broccatelli,0.93264502286911,1218.0,0.0336617405582923,,,cls,Absorption,Pgp
0,ThreeDInfomax,Pgp Broccatelli,0.9422913789749146,1218.0,0.0336617405582923,,,cls,Absorption,Pgp
0,ThreeDInfomax,Pgp Broccatelli,0.9333062171936036,1218.0,0.0336617405582923,,,cls,Absorption,Pgp
0,ThreeDInfomax,Pgp Broccatelli,0.940714716911316,1218.0,0.0336617405582923,,,cls,Absorption,Pgp
0,MolR tag,Pgp Broccatelli,0.9301867485046388,1218.0,0.0336617405582923,,,cls,Absorption,Pgp
0,MolR tag,Pgp Broccatelli,0.9382904171943665,1218.0,0.0336617405582923,,,cls,Absorption,Pgp
0,MolR tag,Pgp Broccatelli,0.9349337220191956,1218.0,0.0336617405582923,,,cls,Absorption,Pgp
0,MolR tag,Pgp Broccatelli,0.9441392421722412,1218.0,0.0336617405582923,,,cls,Absorption,Pgp
0,MolR tag,Pgp Broccatelli,0.9368324279785156,1218.0,0.0336617405582923,,,cls,Absorption,Pgp
0,MolR tag,Pgp Broccatelli,0.9356118440628052,1218.0,0.0336617405582923,,,cls,Absorption,Pgp
0,MolR tag,Pgp Broccatelli,0.927898108959198,1218.0,0.0336617405582923,,,cls,Absorption,Pgp
0,MolR tag,Pgp Broccatelli,0.9396975040435792,1218.0,0.0336617405582923,,,cls,Absorption,Pgp
0,MolR tag,Pgp Broccatelli,0.9317973852157592,1218.0,0.0336617405582923,,,cls,Absorption,Pgp
0,MolR tag,Pgp Broccatelli,0.935137152671814,1218.0,0.0336617405582923,,,cls,Absorption,Pgp
0,MolR tag,Pgp Broccatelli,0.9356627464294434,1218.0,0.0336617405582923,,,cls,Absorption,Pgp
0,MolR tag,Pgp Broccatelli,0.9339843392372132,1218.0,0.0336617405582923,,,cls,Absorption,Pgp
0,MolR tag,Pgp Broccatelli,0.9360356330871582,1218.0,0.0336617405582923,,,cls,Absorption,Pgp
0,MolR tag,Pgp Broccatelli,0.9340182542800904,1218.0,0.0336617405582923,,,cls,Absorption,Pgp
0,MolR tag,Pgp Broccatelli,0.934526801109314,1218.0,0.0336617405582923,,,cls,Absorption,Pgp
0,MolR tag,Pgp Broccatelli,0.938086986541748,1218.0,0.0336617405582923,,,cls,Absorption,Pgp
0,MolR tag,Pgp Broccatelli,0.9397484064102172,1218.0,0.0336617405582923,,,cls,Absorption,Pgp
0,MolR tag,Pgp Broccatelli,0.9337639808654784,1218.0,0.0336617405582923,,,cls,Absorption,Pgp
0,MolR tag,Pgp Broccatelli,0.9384769201278688,1218.0,0.0336617405582923,,,cls,Absorption,Pgp
0,MolR tag,Pgp Broccatelli,0.9310853481292723,1218.0,0.0336617405582923,,,cls,Absorption,Pgp
0,GraphMVP,Bioavailability Ma,0.5918660759925842,640.0,0.26875,,,cls,Absorption,Bioavailability
0,GraphMVP,Bioavailability Ma,0.5806220173835754,640.0,0.26875,,,cls,Absorption,Bioavailability
0,GraphMVP,Bioavailability Ma,0.6317384243011475,640.0,0.26875,,,cls,Absorption,Bioavailability
0,GraphMVP,Bioavailability Ma,0.599043071269989,640.0,0.26875,,,cls,Absorption,Bioavailability
0,GraphMVP,Bioavailability Ma,0.5487240552902222,640.0,0.26875,,,cls,Absorption,Bioavailability
0,GraphMVP,Bioavailability Ma,0.547926664352417,640.0,0.26875,,,cls,Absorption,Bioavailability
0,GraphMVP,Bioavailability Ma,0.6031898260116577,640.0,0.26875,,,cls,Absorption,Bioavailability
0,GraphMVP,Bioavailability Ma,0.6235247254371643,640.0,0.26875,,,cls,Absorption,Bioavailability
0,GraphMVP,Bioavailability Ma,0.6481658816337585,640.0,0.26875,,,cls,Absorption,Bioavailability
0,GraphMVP,Bioavailability Ma,0.6612440347671509,640.0,0.26875,,,cls,Absorption,Bioavailability
0,GraphMVP,Bioavailability Ma,0.6429824829101562,640.0,0.26875,,,cls,Absorption,Bioavailability
0,GraphMVP,Bioavailability Ma,0.5474481582641602,640.0,0.26875,,,cls,Absorption,Bioavailability
0,GraphMVP,Bioavailability Ma,0.6581339836120605,640.0,0.26875,,,cls,Absorption,Bioavailability
0,GraphMVP,Bioavailability Ma,0.670095682144165,640.0,0.26875,,,cls,Absorption,Bioavailability
0,GraphMVP,Bioavailability Ma,0.6228867173194885,640.0,0.26875,,,cls,Absorption,Bioavailability
0,GraphMVP,Bioavailability Ma,0.5303030610084534,640.0,0.26875,,,cls,Absorption,Bioavailability
0,GraphMVP,Bioavailability Ma,0.6291866302490234,640.0,0.26875,,,cls,Absorption,Bioavailability
0,GraphMVP,Bioavailability Ma,0.5135565996170044,640.0,0.26875,,,cls,Absorption,Bioavailability
0,GraphMVP,Bioavailability Ma,0.6888357400894165,640.0,0.26875,,,cls,Absorption,Bioavailability
0,GraphMVP,Bioavailability Ma,0.6649122834205627,640.0,0.26875,,,cls,Absorption,Bioavailability
0,ChemBertMTR-77M,Bioavailability Ma,0.7235247492790222,640.0,0.26875,,,cls,Absorption,Bioavailability
0,ChemBertMTR-77M,Bioavailability Ma,0.6311004161834717,640.0,0.26875,,,cls,Absorption,Bioavailability
0,ChemBertMTR-77M,Bioavailability Ma,0.7116427421569824,640.0,0.26875,,,cls,Absorption,Bioavailability
0,ChemBertMTR-77M,Bioavailability Ma,0.6470494270324707,640.0,0.26875,,,cls,Absorption,Bioavailability
0,ChemBertMTR-77M,Bioavailability Ma,0.6005582213401794,640.0,0.26875,,,cls,Absorption,Bioavailability
0,ChemBertMTR-77M,Bioavailability Ma,0.5918660163879395,640.0,0.26875,,,cls,Absorption,Bioavailability
0,ChemBertMTR-77M,Bioavailability Ma,0.5295056104660034,640.0,0.26875,,,cls,Absorption,Bioavailability
0,ChemBertMTR-77M,Bioavailability Ma,0.7000797390937805,640.0,0.26875,,,cls,Absorption,Bioavailability
0,ChemBertMTR-77M,Bioavailability Ma,0.6816586852073669,640.0,0.26875,,,cls,Absorption,Bioavailability
0,ChemBertMTR-77M,Bioavailability Ma,0.5275119543075562,640.0,0.26875,,,cls,Absorption,Bioavailability
0,ChemBertMTR-77M,Bioavailability Ma,0.6761562824249268,640.0,0.26875,,,cls,Absorption,Bioavailability
0,ChemBertMTR-77M,Bioavailability Ma,0.6732057332992554,640.0,0.26875,,,cls,Absorption,Bioavailability
0,ChemBertMTR-77M,Bioavailability Ma,0.6329345703125,640.0,0.26875,,,cls,Absorption,Bioavailability
0,ChemBertMTR-77M,Bioavailability Ma,0.658851683139801,640.0,0.26875,,,cls,Absorption,Bioavailability
0,ChemBertMTR-77M,Bioavailability Ma,0.4685805439949035,640.0,0.26875,,,cls,Absorption,Bioavailability
0,ChemBertMTR-77M,Bioavailability Ma,0.5244816541671753,640.0,0.26875,,,cls,Absorption,Bioavailability
0,ChemBertMTR-77M,Bioavailability Ma,0.6446570754051208,640.0,0.26875,,,cls,Absorption,Bioavailability
0,ChemBertMTR-77M,Bioavailability Ma,0.6037480235099792,640.0,0.26875,,,cls,Absorption,Bioavailability
0,ChemBertMTR-77M,Bioavailability Ma,0.547767162322998,640.0,0.26875,,,cls,Absorption,Bioavailability
0,ChemBertMTR-77M,Bioavailability Ma,0.6472089290618896,640.0,0.26875,,,cls,Absorption,Bioavailability
0,ThreeDInfomax,Bioavailability Ma,0.5856459140777588,640.0,0.26875,,,cls,Absorption,Bioavailability
0,ThreeDInfomax,Bioavailability Ma,0.6315391063690186,640.0,0.26875,,,cls,Absorption,Bioavailability
0,ThreeDInfomax,Bioavailability Ma,0.6124402284622192,640.0,0.26875,,,cls,Absorption,Bioavailability
0,ThreeDInfomax,Bioavailability Ma,0.6511961817741394,640.0,0.26875,,,cls,Absorption,Bioavailability
0,ThreeDInfomax,Bioavailability Ma,0.6087719202041626,640.0,0.26875,,,cls,Absorption,Bioavailability
0,ThreeDInfomax,Bioavailability Ma,0.5960925221443176,640.0,0.26875,,,cls,Absorption,Bioavailability
0,ThreeDInfomax,Bioavailability Ma,0.5813397169113159,640.0,0.26875,,,cls,Absorption,Bioavailability
0,ThreeDInfomax,Bioavailability Ma,0.5844497680664062,640.0,0.26875,,,cls,Absorption,Bioavailability
0,ThreeDInfomax,Bioavailability Ma,0.5902711749076843,640.0,0.26875,,,cls,Absorption,Bioavailability
0,ThreeDInfomax,Bioavailability Ma,0.5811004638671875,640.0,0.26875,,,cls,Absorption,Bioavailability
0,ThreeDInfomax,Bioavailability Ma,0.6194577217102051,640.0,0.26875,,,cls,Absorption,Bioavailability
0,ThreeDInfomax,Bioavailability Ma,0.672169029712677,640.0,0.26875,,,cls,Absorption,Bioavailability
0,ThreeDInfomax,Bioavailability Ma,0.6136363744735718,640.0,0.26875,,,cls,Absorption,Bioavailability
0,ThreeDInfomax,Bioavailability Ma,0.6060605645179749,640.0,0.26875,,,cls,Absorption,Bioavailability
0,ThreeDInfomax,Bioavailability Ma,0.5694577693939209,640.0,0.26875,,,cls,Absorption,Bioavailability
0,ThreeDInfomax,Bioavailability Ma,0.5736044645309448,640.0,0.26875,,,cls,Absorption,Bioavailability
0,ThreeDInfomax,Bioavailability Ma,0.6405103206634521,640.0,0.26875,,,cls,Absorption,Bioavailability
0,ThreeDInfomax,Bioavailability Ma,0.6241626739501953,640.0,0.26875,,,cls,Absorption,Bioavailability
0,ThreeDInfomax,Bioavailability Ma,0.6149122714996338,640.0,0.26875,,,cls,Absorption,Bioavailability
0,ThreeDInfomax,Bioavailability Ma,0.611084520816803,640.0,0.26875,,,cls,Absorption,Bioavailability
0,MolR tag,Bioavailability Ma,0.6761562824249268,640.0,0.26875,,,cls,Absorption,Bioavailability
0,MolR tag,Bioavailability Ma,0.6667463779449463,640.0,0.26875,,,cls,Absorption,Bioavailability
0,MolR tag,Bioavailability Ma,0.6862838864326477,640.0,0.26875,,,cls,Absorption,Bioavailability
0,MolR tag,Bioavailability Ma,0.690191388130188,640.0,0.26875,,,cls,Absorption,Bioavailability
0,MolR tag,Bioavailability Ma,0.6385167241096497,640.0,0.26875,,,cls,Absorption,Bioavailability
0,MolR tag,Bioavailability Ma,0.622169017791748,640.0,0.26875,,,cls,Absorption,Bioavailability
0,MolR tag,Bioavailability Ma,0.6260765790939331,640.0,0.26875,,,cls,Absorption,Bioavailability
0,MolR tag,Bioavailability Ma,0.6631180047988892,640.0,0.26875,,,cls,Absorption,Bioavailability
0,MolR tag,Bioavailability Ma,0.654306173324585,640.0,0.26875,,,cls,Absorption,Bioavailability
0,MolR tag,Bioavailability Ma,0.648245632648468,640.0,0.26875,,,cls,Absorption,Bioavailability
0,MolR tag,Bioavailability Ma,0.693540632724762,640.0,0.26875,,,cls,Absorption,Bioavailability
0,MolR tag,Bioavailability Ma,0.6700159311294556,640.0,0.26875,,,cls,Absorption,Bioavailability
0,MolR tag,Bioavailability Ma,0.602232813835144,640.0,0.26875,,,cls,Absorption,Bioavailability
0,MolR tag,Bioavailability Ma,0.6344497203826904,640.0,0.26875,,,cls,Absorption,Bioavailability
0,MolR tag,Bioavailability Ma,0.6478468775749207,640.0,0.26875,,,cls,Absorption,Bioavailability
0,MolR tag,Bioavailability Ma,0.5771132111549377,640.0,0.26875,,,cls,Absorption,Bioavailability
0,MolR tag,Bioavailability Ma,0.6850876808166504,640.0,0.26875,,,cls,Absorption,Bioavailability
0,MolR tag,Bioavailability Ma,0.6461722254753113,640.0,0.26875,,,cls,Absorption,Bioavailability
